"est.beta","se","G","R"
3.16749991822862,0.291956829677318,174,4
2.62809589688088,0.26712868726949,175,4
2.91874542082057,0.315628562514664,176,4
3.06705370761461,0.321214934907378,177,4
2.8992828630914,0.331006642198432,178,4
3.11377950697543,0.302765250159827,179,4
2.62260063649849,0.306265182322164,180,4
3.52109168896942,0.318400416424216,181,4
2.9691043962433,0.315043273614781,182,4
2.86568638770737,0.289064523922625,183,4
3.02156654030371,0.260080901714824,184,4
3.13456803958555,0.310343493485409,185,4
2.5387897037487,0.28720421907702,186,4
2.98618548958796,0.293863293358192,187,4
3.19108916862782,0.282113235000995,188,4
3.56684667266084,0.287019252232596,189,4
2.8911286624346,0.289761856280058,190,4
3.19429334713648,0.273959916237973,191,4
2.89097612817275,0.253811122308471,192,4
3.03069704846392,0.268709088413076,193,4
3.1075976973885,0.23484366660213,194,4
3.13600171943852,0.297253153694389,195,4
3.06917353971832,0.269717352043027,196,4
2.93079514697656,0.29961831156478,197,4
2.8364927507472,0.278166670198153,198,4
3.07725660613749,0.284427744604306,199,4
3.31583158217011,0.294257855422795,200,4
3.34748365723953,0.289084270969247,201,3
2.61552425302722,0.283096239090235,202,3
